acctno,mail_1,mail_2,mail_3,mail_4,mail_5,mail_6,mail_7,mail_8,mail_9,mail_10,mail_11,mail_12,mail_13,mail_14,mail_15,mail_16
LHHLGYGDP,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
LHHLYSAWP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHHGWWDHS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LHHGWYPYW,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
LHHHAYPAW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LHHHAYPPH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LHHHAYLSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHHHAYHLW,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
LHHYGQDLQ,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
LHHYGQDLQ,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1
LHHYHQDQQ,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
LHHYHAHGL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHYQDAGDP,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0
LHYWWPYYG,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0
LHYWHLYGW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHYWHGLWS,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
LHYAQLAGA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHYAQGWWA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LHYAWHWHG,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
LHYAYLSQG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHYSYGHHS,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
LHYPYHWDW,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
LHYGQLWWL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHYGQLWSW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHYGQLAAA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHYGQLAPY,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
LHYGQLSSD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHYGQLSLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHYGQLSHQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHYGQLLSH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHYGQLLGQ,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LHYGQLLDP,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
LHYGQGLHG,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LHYYAPYYQ,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1
LHYYLDPGP,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
LHYDHDHYS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LHDQWWGQA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHDQAWLWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHDQSHHAA,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
LHDQPAALQ,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LHDQGPPQS,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
LHDALQDSH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LHDAYLLWW,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1
LHDSHSYAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHDSHSDSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDSHSDHY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDSHPQWY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHDSHPQSP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LHDSHPAHS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHDSHPSGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHDPLYYLA,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
LHDPYPLWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDPYPLWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDGWGSHG,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0
LHDGAAAAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHDGAPGYL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LHDGSWGSW,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
LHDGHDWGY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LHDHHDSDY,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
LHDHYDLWA,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
LHDYAHYHP,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
LHDYSASSY,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
LHDYSLYQA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LHDDSGDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDDGLGSS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LHDDGLHWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LHDDGLHSA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
LHDDGLHGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDDGLHDD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LHDDGLYWL,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
LYQQGGPHQ,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
LYQQHQLAA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LYQQYLHSG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LYQWWGAQQ,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
LYQAYDWYD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYQADDAYH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYQSQDWHH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYQSLDYDW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYQSGYLGW,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
LYQSHLWPL,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
LYQSHLSPS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LYQPQPAAG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYQPSAHQG,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
LYQPYWDSL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYQPYGPYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYQLQQPYG,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1
LYQLSWHSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYQLHYPWH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LYQLHDPAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYQLDSLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYQLDPQDW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYQGPLQAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYQYLLGSS,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
LYQDGGWQD,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
LYWPSYGAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPQLAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPWSHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPWSDW,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
LYWPPWPQD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPWPHP,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYWPPWPDQ,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
LYWPPWLWG,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
LYWPPWLYW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPWLDD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPWGGP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPWHAA,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
LYWPPWHSQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LYWPPWHHW,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYWPPWYHQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPAWAG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPAAAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPASPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPASGL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LYWPPAPPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPALQG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPAGPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPAGHQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPAHQP,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYWPPAHPG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
LYWPPAYDP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYWPPADPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPADLW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPADGD,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYWPPSQPW,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LYWPPSWHS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYWPPSWYW,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
LYWPPSAWL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPSSWP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPSSLL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPSSHW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPSPSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPSLQP,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
LYWPPSGSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPSHAY,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LYWPPSYPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPSYYP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYWPPSYDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPSDSP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYWPPPWYD,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
LYWPPPAPH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPPPALP,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LYWPPPADG,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
LYWPPPSSY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYWPPPPPL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LYWPPPPYG,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
LYWPPPPDP,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYWPPPLDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYWPPPGWD,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
LYWPPPGSL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYWPHPLHP,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LYWPYAALP,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
LYAQLGDDQ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYAAYDQYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYAADYHGG,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
LYASQGASD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LYASDLSHA,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
LYAPHHQPY,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
LYAPHHQGS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYAGQYGAG,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
LYAGQYGSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYAHWLAHA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
LYAHSYYGQ,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
LYAHPWGGG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LYAHLSDPS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYAYSAADW,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
LYAYHGALG,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
LYADSDPDA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LYADGDQDS,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
LYSQYAWAY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYSQYAWSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSQYAWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSQYAAWD,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
LYSQYAASL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSQYAAPS,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
LYSQYAAGY,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYSQYAPWH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYSAWWLAD,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
LYSAAWGWD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSADPSPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSADPDWS,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
LYSADLPDY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYSSWLYLY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LYSSSLAGQ,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
LYSSLWSLY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYSPWQSLA,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
LYSPHLSSQ,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
LYSPYGLLQ,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1
LYSLASAAQ,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
LYSGSYQHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYSGSYQDS,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
LYSGSYWDA,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
LYSGSYAWY,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
LYSGSYSSS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LYSGSYPSA,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
LYSHAAHDY,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LYSYQQGHH,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1
LYSYWHWGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYSDDALLH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPQDDGLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYPWQPAWQ,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
LYPWLAWPP,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
LYPWGSWGG,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
LYPWGSWGG,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
LYPWHLLSS,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
LYPWHDHGG,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPAWPWLD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPALLSAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPAGHDPA,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYPAGYQSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPAGYLYL,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
LYPAHLWGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYPSYQWQD,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
LYPSYQPDH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYPSYQLSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPSYQLDG,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
LYPSYQGQP,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LYPSYQGWA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
LYPSYQGLS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYPSYQGGW,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
LYPSYQHPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPSYQYWQ,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
LYPSYQYGD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPPPYDPY,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
LYPPHYLYQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPLQWDQA,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
LYPLAPDPG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYPLLYHPG,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
LYPLDDASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPGQYGSA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPHGHQSA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYPHDGLAY,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LYPYAWQGQ,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
LYPYAGAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPYPQHDH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPYPGDLQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYPYDPPPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYPYDDLAQ,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
LYPDSPAHH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYPDSHYGG,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
LYPDPQLSQ,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
LYPDPHQHW,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LYLQALHAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLQSSLHP,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
LYLQGWGQD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLWQQYSH,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
LYLWSDYDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLALHGPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLAHLLQG,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LYLSAGADW,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
LYLSDSSPW,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1
LYLSDGDPY,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
LYLPWDDHW,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
LYLPSHLLW,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
LYLPPHLSL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLLQQWAH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLLAYQGQ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLLLDDHP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYLLDWQSL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLGQYPWH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYLHDWASD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYLHDWSPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLHDWDSA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLHDWDPQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYLHDAQWS,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
LYLHDAQPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYLHDAQLP,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
LYLHDAQGA,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
LYLHDAQHQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYLHDAQYY,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
LYLHDAWHD,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
LYLHDAWYH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYLHDAAAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLHDASWQ,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
LYLHDAPPS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
LYLHDAPHG,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
LYLHDALGH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYLYGWAWP,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
LYLDWASAA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYLDSQDHH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LYLDDPQSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYLDDLLWH,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0
LYGQDPLLD,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
LYGWQHPYP,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LYGAPLLSA,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
LYGAHPPHP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYGAYAQPY,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
LYGSQYLLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LYGSGYSHL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGPWAYSL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYGPWYGHL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYGPSHDQH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LYGPHQDAP,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LYGPHWPHG,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGPYSALH,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
LYGLQDALD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGLDALSH,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGLDSGPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYGGYAHQQ,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGGYAHQQ,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYGHAHDAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYGYLGAHQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYGYYWAPL,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
LYGDPYYQP,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
LYGDHPAHW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYHQQAHAG,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
LYHQWSAHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYHQSYYAD,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYHQSDHWQ,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
LYHQLYYPS,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1
LYHQDLQDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYHWQHSLQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYHWHLYLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYHAQLYAP,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
LYHAQGWLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LYHASHHHH,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LYHAPWGPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LYHAHYGSW,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LYHSLDSLH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYHPSQGYH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LYHPLGWDL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LYHPDPDGP,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYHLQQWHP,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
LYHLGPDGP,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LYHHQALQH,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
LYHHHWDAP,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LYHHDYGDL,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
LYHHDDGPP,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
LYHHDDGLW,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
LYHHDDHAH,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LYHHDDHPS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LYHHDDDQD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
